window_start,window_id,collector,adj_eig_ratio_1_2,algebraic_connectivity,ann_rate,ann_wd_ratio,announcements,as_path_avg,as_path_max,as_path_std,asn,assortativity,avg_edge_ixp_cosine_dist,avg_ixp_cosine_dist,avg_neighbor_degree,avg_path_length,avg_violation_depth,betweenness_centrality,betweenness_max,betweenness_mean,betweenness_skewness,betweenness_std,closeness_centrality,clustering_avg_local,clustering_global,core_mean,core_median,core_number,core_std,degeneracy,degree,degree_centrality,density,diameter,dups,eccentricity,edge_connectivity,edit_distance_avg,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_max,edit_distance_unique_dict_0,edit_distance_unique_dict_1,ego_avg_violation_depth,ego_edges,ego_filter_ratio,ego_max_violation_depth,ego_nodes,ego_nodes_dynamic,ego_origin_violations,ego_transit_vf_rate,ego_transit_violations,ego_updates_filtered,ego_updates_total,ego_valley_free_paths_checked,ego_valley_free_paths_total,ego_valley_free_violation_rate,ego_valley_free_violations,ego_vf_paths_frac,eigenvector_centrality,flaps,frac_p2c_edges,frac_p2p_edges,frac_unknown_edges,imp_wd,imp_wd_dpath,imp_wd_spath,innermost_core_size,is_ixp,is_tier1,ixp_vector_norm,kirchhoff_index,local_clustering,log_spanning_trees,max_violation_depth,mean_adamic_adar,mean_jaccard,median_edge_ixp_cosine_dist,n_customers,n_edges,n_edges_missing_ixp_data,n_edges_with_ixp_data,n_ixp_in_subgraph,n_ixp_memberships,n_nodes,n_peers,n_providers,n_tier1_in_subgraph,n_unknown_rel,nadas,natural_connectivity,new_prefixes,node_clique_number,node_connectivity,number_rare_ases,origin_IGP,origin_INCOMPLETE,origin_changes,p2c_ratio,p2p_ratio,pagerank,percolation_limit,provider_ratio,radius,rare_ases_ratio,rel_coverage,rich_club_p25,rich_club_p50,rich_club_p75,rich_club_p90,rich_club_p95,segment,spectral_gap,spectral_radius,std_edge_ixp_cosine_dist,symmetry_ratio,total_updates,unique_as_path_max,unique_peers,unique_prefixes_ann,unique_prefixes_wd,valley_free_paths_checked,valley_free_violation_rate,valley_free_violations,vf_rate_delta,wd_ann_ratio,wd_rate,withdrawals,iso_forest_score,lof_score,statistical_score,elliptic_score,hdbscan_outlier_score,hdbscan_unscored,equal_consensus_score,fourier_template,fourier_residual,fourier_residual_z,cluster,hdbscan_cluster,kmeans_cluster,kmeans_small_cluster_flag,kmeans_label_boosted,anomaly_votes,consensus_score,discovered_label_pre_kmeans,discovered_label,label_stability_score,label_flip_rate,bootstrap_modal_label,bootstrap_modal_agreement
2025-11-01 05:15:00+00:00,20251101_0515,rrc05,2.856868776537327,0.3510638491424661,77.26086956521739,7.198815830476784,23101,3.676117916973291,9,1.1927761327277395,3352,-0.4246851488091643,0.247233,0.381403,5.333333333333333,2.3854093614572656,0.5337,0.2930731770367897,0.5446699294901038,0.0041729197634254,13.172336331577895,0.0347111417611633,0.5634517766497462,0.5709148070628546,0.1578888516157889,5.017964071856287,3.0,4.0,4.346480514276421,15,75.0,0.2252252252252252,0.0274945604286921,4,6928,2.0,1,1.6600693563393385,2052,3032,4331,2015,214,42,137,6,381,462,0.4994,1529,0.091199317824943,0.875,334,334,0,0.0,0,26310,288489,172369,173022,0.13684,23587,0.638075,0.0151200733715318,190,0.7338,0.24,0.0262,2148,1261,887,28,0.0,0.0,6.082763,42894.88964938606,0.0003603603603603,462.41184481771984,0.875,2.472766985676521,0.1090372781100889,0.188295,74.0,1529,9,1520,0,3.0,334,0.0,1.0,11,0.0,859,26.42903162751759,10507,3.0,1,137,20693,2408,40,0.9867,0.0,0.0464126750537753,0.0310172036546091,0.0133,2,0.0016132450954993,0.9738,0.0622780014207909,0.0908672647803082,0.2680701754385965,0.5849462365591398,0.7647058823529411,1,20.95502963911289,32.24017261953912,0.195193,32.2,26310,60,13,11278,1376,270139,0.104324,28182,0.032516,0.138911735422709,10.732441471571908,3209,0.03201157647684494,-1.1504211201500243,0.031007751937984496,-57729.67028021024,0.9736471361839254,False,0.6,13423.24827720851,12886.75172279149,2.5905855523117625,-1,-1,0,False,False,3.0,0.5904437137748577,likely_anomaly,likely_anomaly,1.0,0.0,likely_anomaly,1.0
2025-11-01 14:55:00+00:00,20251101_1455,rrc05,2.8475399680714024,0.3512530874928815,67.1304347826087,10.389233954451344,20072,3.672180151454763,7,1.0570151004378092,3352,-0.4236185921869497,0.249354,0.381419,5.32,2.38633814537429,0.4731,0.2940265028201594,0.5450502494953843,0.0041883327654812,13.147338362194628,0.0348023722615248,0.5636672325976231,0.5701433713570339,0.1576106105602255,4.996996996996997,3.0,4.0,4.325702566483816,15,75.0,0.2259036144578313,0.0274611961358949,4,8899,2.0,1,1.6555410832519266,2525,5048,7482,2996,372,1,2,6,681,1387,0.4212,1518,0.0785927314938833,0.875,333,333,0,0.0,0,22004,279975,154662,155374,0.166589,25765,0.579825,0.0152921848234484,262,0.7345,0.2391,0.0264,3743,3408,335,28,0.0,0.0,6.082763,42720.28245130206,0.0003603603603603,460.0597246067096,0.875,2.459201430940447,0.1089505686920289,0.191613,74.0,1518,9,1509,0,3.0,333,0.0,1.0,11,0.0,847,26.26539237525724,1126,3.0,1,18,19665,407,12,0.9867,0.0,0.0465726434336321,0.0311783532509343,0.0133,2,0.0002442068703532,0.9736,0.0623625059780009,0.0911490683229813,0.2663157894736842,0.5885057471264368,0.75,2,20.809940595476693,32.07353486412987,0.195546,32.2,22004,68,14,1646,1149,266739,0.118618,31640,0.047971,0.0962534874451973,6.461538461538462,1932,-0.0018551552030435792,-1.646710964695957,0.07751937984496124,750.9632637110217,0.8416628351035412,False,0.6,14704.257021733198,7299.742978266802,1.4674457226984468,-1,-1,0,False,False,3.0,0.6064602234964785,likely_anomaly,likely_anomaly,1.0,0.0,likely_anomaly,1.0
2025-11-01 16:15:00+00:00,20251101_1615,rrc05,2.8457107420642305,0.3510298995405418,88.59197324414716,16.936700767263428,26489,3.5067008947110123,7,0.9664224682630138,3352,-0.423602537850005,0.249234,0.381422,5.333333333333333,2.3857510204815595,0.5005,0.2931703231957684,0.5454293679214833,0.0041739488568721,13.178694563027406,0.0347495327854362,0.5634517766497462,0.5710074232122482,0.1567702205422184,4.991017964071856,3.0,4.0,4.317827219549305,15,75.0,0.2252252252252252,0.0273507039974105,4,8940,2.0,1,1.446561235748437,3426,3804,3700,2218,427,20,0,5,1726,478,0.4462,1521,0.0922556309380128,0.875,334,334,0,0.0,0,28053,304079,186800,187597,0.092923,17358,0.641448,0.0152911709280178,112,0.7337,0.24,0.0263,3116,1429,1687,28,0.0,0.0,6.082763,42937.67497512293,0.0003603603603603,461.3082492727975,0.875,2.4546550661806648,0.1084377918926791,0.191613,74.0,1521,9,1512,0,3.0,334,0.0,1.0,11,0.0,1009,26.27400566721528,12355,3.0,1,137,23744,2745,48,0.9867,0.0,0.0464425982093421,0.0311670696296118,0.0133,2,0.0014748786185662,0.9737,0.0618991238456073,0.090253814891496,0.2355134825014343,0.5741935483870968,0.75,3,20.810231684483018,32.08514665908464,0.195389,32.2,28053,71,14,12894,843,291216,0.077767,22647,0.015156,0.0590433764959039,5.230769230769231,1564,-0.005047071791526414,-1.5256313063343465,0.05426356589147287,706.4540227122485,0.7863693891204983,False,0.6,14602.630713232182,13450.369286767818,2.703887922814012,-1,-1,0,False,False,3.0,0.6064602234964785,likely_anomaly,likely_anomaly,1.0,0.0,likely_anomaly,1.0
2025-11-01 17:20:00+00:00,20251101_1720,rrc05,2.8596532166860853,0.3510608727810801,110.51170568561874,15.7197906755471,33043,3.6460067185182954,9,0.9850640010109296,3352,-0.424889739318176,0.246984,0.381403,5.333333333333333,2.3853733973494453,0.5041,0.2930735131225777,0.5445956057994337,0.0041728114377995,13.171893826391502,0.0347073536946406,0.5634517766497462,0.5712419979687591,0.158153448939313,5.017964071856287,3.0,4.0,4.3457916237473375,15,75.0,0.2252252252252252,0.0275125424826023,4,8501,2.0,1,1.7827598367675954,1747,6519,6381,4888,214,15,85,6,440,2048,0.4747,1530,0.1247010651660197,0.8889,334,334,4,0.0,0,35145,281834,197886,198519,0.104409,20661,0.738328,0.0150945972016365,103,0.734,0.2399,0.0261,6200,5759,441,28,0.0,0.0,6.082763,42891.50967476803,0.0003603603603603,462.5263959097942,0.8889,2.4770914761788827,0.1092380284248574,0.188039,74.0,1530,9,1521,0,3.0,334,0.0,1.0,11,0.0,915,26.45088370709384,8055,3.0,1,134,30902,2141,13,0.9867,0.0,0.0464084733291869,0.030996194731285,0.0133,2,0.0011122639551774,0.9739,0.0623253611176888,0.0909439460164097,0.2641831852358168,0.5827956989247312,0.7647058823529411,3,20.98022853207496,32.26202469913767,0.195148,32.6,35145,71,13,13194,887,268019,0.091042,24401,0.013367,0.0636140786248222,7.030100334448161,2102,-0.021278765650326714,-1.2711425203629538,0.06976744186046512,-22596.752015270264,0.9613804103384451,False,0.8,14426.161091075717,20718.838908924285,4.165046855306945,-1,-1,0,False,False,4.0,0.7817266675134092,high_confidence_anomaly,high_confidence_anomaly,0.85,0.15000000000000002,high_confidence_anomaly,0.85
2025-11-01 21:55:00+00:00,20251101_2155,rrc05,2.846804605148756,0.3510559750188614,90.59866220735786,7.543581175160122,27089,3.475432832515043,7,0.8921852703512165,3352,-0.4252280179160954,0.248789,0.381409,5.333333333333333,2.3857510204815595,0.512,0.29313466084075,0.5452330347995835,0.0041739488568721,13.17890783609885,0.0347373972200078,0.5634517766497462,0.5725414083529722,0.157366364079064,4.994011976047904,3.0,4.0,4.312628727212526,15,75.0,0.2252252252252252,0.0273686860513207,4,13176,2.0,1,0.7059731241561114,9449,2684,2103,1191,117,5,4,6,8309,389,0.4868,1522,0.0956013411609268,0.875,334,334,0,0.0,0,30680,320916,220721,221367,0.124066,27384,0.730371,0.0152099596271736,24,0.7332,0.2405,0.0263,9012,707,8305,28,0.0,0.0,6.082763,42912.12214567035,0.0003603603603603,461.4412753092531,0.875,2.4668739625013467,0.1087419270533538,0.19168,74.0,1522,9,1513,0,3.0,334,0.0,1.0,11,0.0,1018,26.333396305921703,11041,3.0,1,118,23692,3397,11,0.9867,0.0,0.0464401815618588,0.0311094849720294,0.0133,2,0.001253372421558,0.9737,0.0619464835425053,0.0894493675679769,0.2352266207687894,0.5763440860215053,0.7583333333333333,3,20.85309241268606,32.144537297840216,0.195368,31.8,30680,79,13,11536,1426,302204,0.103741,31351,0.020325,0.1325630329654103,12.010033444816054,3591,-0.023294400088989087,-1.3921836190572474,0.06976744186046512,-6662.904290386498,0.27067592186574635,False,0.6,13366.563528831977,17313.436471168025,3.4804688836947446,2,2,0,False,False,3.0,0.5810123481936806,likely_anomaly,likely_anomaly,0.7,0.30000000000000004,likely_anomaly,0.7
2025-11-02 04:15:00+00:00,20251102_0415,rrc05,2.862673265457488,0.3512145330801253,104.39464882943145,14.4175519630485,31214,3.429967322355353,7,0.8810380969272751,3352,-0.4272976822066376,0.245371,0.381334,5.346666666666667,2.3841987666458127,0.5574,0.2919210943125832,0.5438292197586663,0.0041567530529904,13.194637346845855,0.034593951727024,0.5632377740303541,0.5738149529077727,0.1581056243107462,5.023880597014926,3.0,4.0,4.3365193261808415,15,75.0,0.2245508982035928,0.0275091607829117,4,17251,2.0,1,0.6581679389312977,12667,2940,2350,1486,200,7,0,5,11255,432,0.5111,1539,0.1000878568622806,0.875,335,335,0,0.0,0,33379,333497,224761,225363,0.066653,14981,0.702363,0.0149935563450175,30,0.7342,0.2398,0.026,11958,687,11271,27,0.0,0.0,6.082763,43063.42203766843,0.0003603603603603,464.6360955663762,0.875,2.490994659166173,0.1091156502026389,0.186862,74.0,1539,9,1530,0,3.0,335,0.0,1.0,11,0.0,949,26.596418843400137,11032,3.0,1,95,27423,3791,13,0.9867,0.0,0.0462322871062602,0.0308541514816182,0.0133,2,0.0008873280218189,0.974,0.0621453027531541,0.090509732636522,0.2687719298245614,0.5870967741935483,0.7720588235294118,4,21.088772011438195,32.410549374393305,0.19427,32.2,33379,72,14,11564,849,320007,0.061058,19539,0.005595,0.0693599026078042,7.240802675585284,2165,-0.0017098568874399644,-1.0128006869217963,0.050387596899224806,-13037.256275922391,0.0,False,0.6,13388.86845027887,19990.131549721133,4.0185569719582785,1,1,0,False,False,3.0,0.5810123481936806,likely_anomaly,likely_anomaly,0.7,0.30000000000000004,likely_anomaly,0.7
2025-11-02 10:15:00+00:00,20251102_1015,rrc05,2.8546466398025085,0.3510345250858138,103.41471571906357,10.564058763238812,30921,3.429546263057469,7,0.8809975847357232,3352,-0.4256466316352206,0.247775,0.381403,5.333333333333333,2.385715056373739,0.5514,0.2932132249909349,0.5454473752713849,0.0041738405312462,13.187031925144902,0.0347401904637913,0.5634517766497462,0.572667358551213,0.1585056355900574,5.005988023952096,3.0,4.0,4.335478212284994,15,75.0,0.2252252252252252,0.0274585963208717,4,17073,2.0,1,0.6090946586925139,13053,2656,2134,1335,205,13,0,5,11244,354,0.5114,1527,0.0886906805086455,0.875,334,334,0,0.0,0,33848,381641,239032,239745,0.104718,25031,0.659628,0.0150927193442315,32,0.7335,0.2403,0.0262,11973,681,11292,27,0.0,0.0,6.082763,42934.011362337216,0.0003603603603603,461.8142377977107,0.875,2.482049893212924,0.1094340469701001,0.188635,74.0,1527,9,1518,0,3.0,334,0.0,1.0,11,0.0,1100,26.439429037650527,11015,3.0,1,99,27107,3810,14,0.9867,0.0,0.046419985005704,0.031007203875155,0.0133,2,0.0009335659389881,0.9738,0.062183282026995,0.0916149068322981,0.272072072072072,0.5849462365591398,0.7720588235294118,5,20.95300010280237,32.25057002967187,0.195694,32.2,33848,77,15,11525,1285,362374,0.085671,31045,0.019047,0.0946605866563177,9.789297658862877,2927,-0.022370869423560258,-1.0395475062656407,0.05426356589147287,-13129.389194790416,0.0,False,0.6,14365.849475352421,19482.15052464758,3.916439050180004,1,1,0,False,False,3.0,0.5810123481936806,likely_anomaly,likely_anomaly,0.7,0.30000000000000004,likely_anomaly,0.7
2025-11-02 14:25:00+00:00,20251102_1425,rrc05,2.869827136414984,0.3507041684352717,105.45484949832776,10.3516086671044,31531,3.4289429450382163,7,0.8740460191845364,3352,-0.4274255970243539,0.245441,0.381356,5.36,2.3838308457711443,0.5341,0.2913003795608127,0.5448748833535986,0.0041432061250633,13.242176446042505,0.0345644686483265,0.5630252100840336,0.5744861763435223,0.1579389424481449,5.032738095238095,3.0,4.0,4.342700457634539,15,75.0,0.2238805970149253,0.0274697938877043,4,17103,2.0,1,0.62639014126841,13022,3031,2372,1424,108,5,0,5,11416,440,0.503,1546,0.0701255189393862,0.875,336,336,0,0.0,0,34577,493073,306479,307160,0.082443,25267,0.645038,0.0148787031880097,23,0.7309,0.2419,0.0272,12336,977,11359,28,0.0,0.0,6.082763,43267.22161612646,0.0003603603603603,466.49099856524,0.875,2.492068239774826,0.108774481549209,0.18516,74.0,1546,9,1537,0,3.0,336,0.0,1.0,11,0.0,996,26.65941477517758,11055,3.0,1,95,27597,3934,23,0.9867,0.0,0.0461121141259679,0.030791470800203,0.0133,2,0.0008786696017314,0.9728,0.0618729096989966,0.0908126940846777,0.2691228070175439,0.5725806451612904,0.7720588235294118,5,21.15998163025848,32.47652593436377,0.194683,32.2,34577,70,13,11569,968,475133,0.073131,34747,0.009312,0.0966033427420633,10.187290969899664,3046,-0.026072988010359288,-1.0134411529589413,0.08914728682170543,-13340.41071523684,0.0,False,0.6,14691.19167032672,19885.80832967328,3.997585183842843,1,1,0,False,False,3.0,0.5810123481936806,likely_anomaly,likely_anomaly,0.7,0.30000000000000004,likely_anomaly,0.7
2025-11-02 20:30:00+00:00,20251102_2030,rrc05,2.8654698922801605,0.3504736718948119,132.14046822742475,26.677920324105333,39510,3.81559098962288,7,0.9690128746885484,3352,-0.4253638311933806,0.245485,0.381365,5.373333333333333,2.3830719231312703,0.4707,0.2904491385266377,0.5451366305662962,0.0041285729048694,13.266692083957292,0.0345132994555458,0.5628140703517588,0.5746211236117622,0.1562443159081814,5.029673590504451,3.0,4.0,4.32908295608179,15,75.0,0.2232142857142857,0.0273597569591634,4,12581,2.0,1,1.8228697897454813,5243,5408,8168,5886,2009,396,0,5,3716,1072,0.4318,1549,0.103162758624161,0.875,337,337,0,0.0,0,40991,397343,270925,271739,0.081572,22100,0.701818,0.0149836093966796,59,0.7301,0.2427,0.0271,8006,4455,3551,27,0.0,0.0,6.082763,43467.164619278105,0.0003603603603603,468.1382522523825,0.875,2.4735111630035296,0.1078637485629446,0.185967,74.0,1549,9,1540,0,3.0,337,0.0,1.0,11,0.0,1090,26.600491861733637,11887,3.0,1,131,36622,2888,91,0.9867,0.0,0.0459818483192785,0.0308446104499506,0.0133,2,0.0008689653342531,0.9729,0.0614188443135811,0.089929672302858,0.2641831852358168,0.5685483870967742,0.7647058823529411,6,21.106348500277814,32.42057479126313,0.194063,32.6,40991,62,14,12400,946,386033,0.071139,27462,0.010433,0.0374841812199443,4.953177257525083,1481,-0.04618925611740543,-1.438961645818182,0.12403100775193798,-4289.849611607846,0.9604406394592815,False,0.8,13631.893393836726,27359.106606163274,5.499920214396036,-1,-1,0,False,False,4.0,0.7817266675134092,high_confidence_anomaly,high_confidence_anomaly,0.85,0.15000000000000002,high_confidence_anomaly,0.85
2025-11-02 20:35:00+00:00,20251102_2035,rrc05,2.8654698922801605,0.3504736718948112,52.68896321070234,4.784087458244762,15754,3.642947822775168,7,1.228188914662691,3352,-0.4253638311933806,0.245485,0.381365,5.373333333333333,2.3830719231312703,0.5332,0.2904491385266378,0.5451366305662962,0.0041285729048694,13.266692083957295,0.0345132994555458,0.5628140703517588,0.5746211236117622,0.1562443159081814,5.029673590504451,3.0,4.0,4.32908295608179,15,75.0,0.2232142857142857,0.0273597569591634,4,8553,2.0,1,1.4578413563427188,3428,3619,3629,1918,460,158,0,5,1788,573,0.4991,1549,0.0591281186846345,0.8571,337,337,0,0.0,0,19047,322131,185657,186479,0.133795,24840,0.614907,0.0149836093966796,88,0.7301,0.2427,0.0271,3293,1580,1713,27,0.0,0.0,6.082763,43467.164619278105,0.0003603603603603,468.1382522523825,0.875,2.4735111630035296,0.1078637485629446,0.185967,74.0,1549,9,1540,0,3.0,337,0.0,1.0,11,0.0,985,26.600491861733637,1435,3.0,1,12,14914,840,296,0.9867,0.0,0.0459818483192785,0.0308446104499505,0.0133,2,0.0002090920179122,0.9729,0.0614188443135811,0.089929672302858,0.2641831852358168,0.5685483870967742,0.7647058823529411,6,21.106348500277814,32.42057479126315,0.194063,32.6,19047,74,15,2542,1566,301927,0.105499,31853,0.028296,0.2090262790402437,11.013377926421406,3293,0.05612192641394992,-1.5423950097370571,0.04263565891472868,0.8274446326104226,0.8991163677398096,False,0.6,13609.534681825464,5437.465318174536,1.0930775572828308,-1,-1,0,False,False,3.0,0.6158915890776556,likely_anomaly,likely_anomaly,1.0,0.0,likely_anomaly,1.0
